,REF_DATE,GEO,DGUID,Labour force characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2756,2017,"Wood Buffalo, Alberta",2016S0504860,Not in labour force,Persons,249,thousands,3,v1235071952,28.5,10.5,,,,1
2757,2017,"Wood Buffalo, Alberta",2016S0504860,Unemployment rate,Percentage,242,units,0,v1235071953,28.6,7.5,,,,1
2758,2017,"Wood Buffalo, Alberta",2016S0504860,Participation rate,Percentage,242,units,0,v1235071954,28.7,82.1,,,,1
2759,2017,"Wood Buffalo, Alberta",2016S0504860,Employment rate,Percentage,242,units,0,v1235071955,28.8,75.9,,,,1
2760,2017,"Chilliwack, British Columbia",2016S0504930,Population,Persons,249,thousands,3,v1235071956,29.1,88.2,,,,1
2761,2017,"Chilliwack, British Columbia",2016S0504930,Labour force,Persons,249,thousands,3,v1235071957,29.2,54.4,,,,1
2762,2017,"Chilliwack, British Columbia",2016S0504930,Employment,Persons,249,thousands,3,v1235071958,29.3,53.1,,,,1
2763,2017,"Chilliwack, British Columbia",2016S0504930,Unemployment,Persons,249,thousands,3,v1235071959,29.4,,x,,,1
2764,2017,"Chilliwack, British Columbia",2016S0504930,Not in labour force,Persons,249,thousands,3,v1235071960,29.5,33.8,,,,1
2765,2017,"Chilliwack, British Columbia",2016S0504930,Unemployment rate,Percentage,242,units,0,v1235071961,29.6,,x,,,1
2766,2017,"Chilliwack, British Columbia",2016S0504930,Participation rate,Percentage,242,units,0,v1235071962,29.7,61.7,,,,1
2767,2017,"Chilliwack, British Columbia",2016S0504930,Employment rate,Percentage,242,units,0,v1235071963,29.8,60.2,,,,1
2768,2017,"Nanaimo, British Columbia",2016S0504938,Population,Persons,249,thousands,3,v1235071964,30.1,93.8,,,,1
2769,2017,"Nanaimo, British Columbia",2016S0504938,Labour force,Persons,249,thousands,3,v1235071965,30.2,59.9,,,,1
2770,2017,"Nanaimo, British Columbia",2016S0504938,Employment,Persons,249,thousands,3,v1235071966,30.3,56.4,,,,1
2771,2017,"Nanaimo, British Columbia",2016S0504938,Unemployment,Persons,249,thousands,3,v1235071967,30.4,3.5,,,,1
2772,2017,"Nanaimo, British Columbia",2016S0504938,Not in labour force,Persons,249,thousands,3,v1235071968,30.5,33.9,,,,1
2773,2017,"Nanaimo, British Columbia",2016S0504938,Unemployment rate,Percentage,242,units,0,v1235071969,30.6,5.8,,,,1
2774,2017,"Nanaimo, British Columbia",2016S0504938,Participation rate,Percentage,242,units,0,v1235071970,30.7,63.9,,,,1
2775,2017,"Nanaimo, British Columbia",2016S0504938,Employment rate,Percentage,242,units,0,v1235071971,30.8,60.1,,,,1
2776,2017,"Prince George, British Columbia",2016S0504970,Population,Persons,249,thousands,3,v1235071972,31.1,75.5,,,,1
2777,2017,"Prince George, British Columbia",2016S0504970,Labour force,Persons,249,thousands,3,v1235071973,31.2,54.3,,,,1
2778,2017,"Prince George, British Columbia",2016S0504970,Employment,Persons,249,thousands,3,v1235071974,31.3,50.9,,,,1
2779,2017,"Prince George, British Columbia",2016S0504970,Unemployment,Persons,249,thousands,3,v1235071975,31.4,3.3,,,,1
2780,2017,"Prince George, British Columbia",2016S0504970,Not in labour force,Persons,249,thousands,3,v1235071976,31.5,21.2,,,,1
2781,2017,"Prince George, British Columbia",2016S0504970,Unemployment rate,Percentage,242,units,0,v1235071977,31.6,6.1,,,,1
2782,2017,"Prince George, British Columbia",2016S0504970,Participation rate,Percentage,242,units,0,v1235071978,31.7,71.9,,,,1
2783,2017,"Prince George, British Columbia",2016S0504970,Employment rate,Percentage,242,units,0,v1235071979,31.8,67.4,,,,1
2784,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Population,Persons,249,thousands,3,v1235071748,1.1,27.5,,,,1
2785,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Labour force,Persons,249,thousands,3,v1235071749,1.2,17.5,,,,1
2786,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Employment,Persons,249,thousands,3,v1235071750,1.3,15.2,,,,1
2787,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Unemployment,Persons,249,thousands,3,v1235071751,1.4,2.3,,,,1
2788,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Not in labour force,Persons,249,thousands,3,v1235071752,1.5,10.0,,,,1
2789,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Unemployment rate,Percentage,242,units,0,v1235071753,1.6,13.1,,,,1
2790,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Participation rate,Percentage,242,units,0,v1235071754,1.7,63.6,,,,1
2791,2018,"Corner Brook, Newfoundland and Labrador",2016S0504015,Employment rate,Percentage,242,units,0,v1235071755,1.8,55.3,,,,1
2792,2018,"Charlottetown, Prince Edward Island",2016S0504105,Population,Persons,249,thousands,3,v1235071756,2.1,63.1,,,,1
2793,2018,"Charlottetown, Prince Edward Island",2016S0504105,Labour force,Persons,249,thousands,3,v1235071757,2.2,42.8,,,,1
2794,2018,"Charlottetown, Prince Edward Island",2016S0504105,Employment,Persons,249,thousands,3,v1235071758,2.3,39.8,,,,1
2795,2018,"Charlottetown, Prince Edward Island",2016S0504105,Unemployment,Persons,249,thousands,3,v1235071759,2.4,3.0,,,,1
2796,2018,"Charlottetown, Prince Edward Island",2016S0504105,Not in labour force,Persons,249,thousands,3,v1235071760,2.5,20.3,,,,1
2797,2018,"Charlottetown, Prince Edward Island",2016S0504105,Unemployment rate,Percentage,242,units,0,v1235071761,2.6,7.0,,,,1
2798,2018,"Charlottetown, Prince Edward Island",2016S0504105,Participation rate,Percentage,242,units,0,v1235071762,2.7,67.8,,,,1
2799,2018,"Charlottetown, Prince Edward Island",2016S0504105,Employment rate,Percentage,242,units,0,v1235071763,2.8,63.1,,,,1
2800,2018,"Summerside, Prince Edward Island",2016S0504110,Population,Persons,249,thousands,3,v1235071764,3.1,14.4,,,,1
2801,2018,"Summerside, Prince Edward Island",2016S0504110,Labour force,Persons,249,thousands,3,v1235071765,3.2,9.0,,,,1
2802,2018,"Summerside, Prince Edward Island",2016S0504110,Employment,Persons,249,thousands,3,v1235071766,3.3,8.3,,,,1
2803,2018,"Summerside, Prince Edward Island",2016S0504110,Unemployment,Persons,249,thousands,3,v1235071767,3.4,0.8,,,,1
2804,2018,"Summerside, Prince Edward Island",2016S0504110,Not in labour force,Persons,249,thousands,3,v1235071768,3.5,5.4,,,,1
2805,2018,"Summerside, Prince Edward Island",2016S0504110,Unemployment rate,Percentage,242,units,0,v1235071769,3.6,8.9,,,,1
2806,2018,"Summerside, Prince Edward Island",2016S0504110,Participation rate,Percentage,242,units,0,v1235071770,3.7,62.5,,,,1
2807,2018,"Summerside, Prince Edward Island",2016S0504110,Employment rate,Percentage,242,units,0,v1235071771,3.8,57.6,,,,1
2808,2018,"Truro, Nova Scotia",2016S0504215,Population,Persons,249,thousands,3,v1235071772,4.1,39.1,,,,1
2809,2018,"Truro, Nova Scotia",2016S0504215,Labour force,Persons,249,thousands,3,v1235071773,4.2,22.8,,,,1
2810,2018,"Truro, Nova Scotia",2016S0504215,Employment,Persons,249,thousands,3,v1235071774,4.3,21.3,,,,1
2811,2018,"Truro, Nova Scotia",2016S0504215,Unemployment,Persons,249,thousands,3,v1235071775,4.4,1.4,,,,1
2812,2018,"Truro, Nova Scotia",2016S0504215,Not in labour force,Persons,249,thousands,3,v1235071776,4.5,16.4,,,,1
2813,2018,"Truro, Nova Scotia",2016S0504215,Unemployment rate,Percentage,242,units,0,v1235071777,4.6,6.1,,,,1
2814,2018,"Truro, Nova Scotia",2016S0504215,Participation rate,Percentage,242,units,0,v1235071778,4.7,58.3,,,,1
2815,2018,"Truro, Nova Scotia",2016S0504215,Employment rate,Percentage,242,units,0,v1235071779,4.8,54.5,,,,1
2816,2018,"New Glasgow, Nova Scotia",2016S0504220,Population,Persons,249,thousands,3,v1235071780,5.1,28.9,,,,1
2817,2018,"New Glasgow, Nova Scotia",2016S0504220,Labour force,Persons,249,thousands,3,v1235071781,5.2,15.8,,,,1
2818,2018,"New Glasgow, Nova Scotia",2016S0504220,Employment,Persons,249,thousands,3,v1235071782,5.3,14.1,,,,1
2819,2018,"New Glasgow, Nova Scotia",2016S0504220,Unemployment,Persons,249,thousands,3,v1235071783,5.4,1.6,,,,1
2820,2018,"New Glasgow, Nova Scotia",2016S0504220,Not in labour force,Persons,249,thousands,3,v1235071784,5.5,13.1,,,,1
2821,2018,"New Glasgow, Nova Scotia",2016S0504220,Unemployment rate,Percentage,242,units,0,v1235071785,5.6,10.1,,,,1
2822,2018,"New Glasgow, Nova Scotia",2016S0504220,Participation rate,Percentage,242,units,0,v1235071786,5.7,54.7,,,,1
2823,2018,"New Glasgow, Nova Scotia",2016S0504220,Employment rate,Percentage,242,units,0,v1235071787,5.8,48.8,,,,1
2824,2018,"Cape Breton, Nova Scotia",2016S0504225,Population,Persons,249,thousands,3,v1235071788,6.1,84.6,,,,1
2825,2018,"Cape Breton, Nova Scotia",2016S0504225,Labour force,Persons,249,thousands,3,v1235071789,6.2,44.7,,,,1
2826,2018,"Cape Breton, Nova Scotia",2016S0504225,Employment,Persons,249,thousands,3,v1235071790,6.3,37.9,,,,1
2827,2018,"Cape Breton, Nova Scotia",2016S0504225,Unemployment,Persons,249,thousands,3,v1235071791,6.4,6.9,,,,1
2828,2018,"Cape Breton, Nova Scotia",2016S0504225,Not in labour force,Persons,249,thousands,3,v1235071792,6.5,39.9,,,,1
2829,2018,"Cape Breton, Nova Scotia",2016S0504225,Unemployment rate,Percentage,242,units,0,v1235071793,6.6,15.4,,,,1
2830,2018,"Cape Breton, Nova Scotia",2016S0504225,Participation rate,Percentage,242,units,0,v1235071794,6.7,52.8,,,,1
2831,2018,"Cape Breton, Nova Scotia",2016S0504225,Employment rate,Percentage,242,units,0,v1235071795,6.8,44.8,,,,1
2832,2018,"Fredericton, New Brunswick",2016S0504320,Population,Persons,249,thousands,3,v1235071796,7.1,89.9,,,,1
2833,2018,"Fredericton, New Brunswick",2016S0504320,Labour force,Persons,249,thousands,3,v1235071797,7.2,57.9,,,,1
2834,2018,"Fredericton, New Brunswick",2016S0504320,Employment,Persons,249,thousands,3,v1235071798,7.3,54.2,,,,1
2835,2018,"Fredericton, New Brunswick",2016S0504320,Unemployment,Persons,249,thousands,3,v1235071799,7.4,3.7,,,,1
2836,2018,"Fredericton, New Brunswick",2016S0504320,Not in labour force,Persons,249,thousands,3,v1235071800,7.5,32.0,,,,1
2837,2018,"Fredericton, New Brunswick",2016S0504320,Unemployment rate,Percentage,242,units,0,v1235071801,7.6,6.4,,,,1
2838,2018,"Fredericton, New Brunswick",2016S0504320,Participation rate,Percentage,242,units,0,v1235071802,7.7,64.4,,,,1
2839,2018,"Fredericton, New Brunswick",2016S0504320,Employment rate,Percentage,242,units,0,v1235071803,7.8,60.3,,,,1
2840,2018,"Bathurst, New Brunswick",2016S0504328,Population,Persons,249,thousands,3,v1235071804,8.1,27.4,,,,1
2841,2018,"Bathurst, New Brunswick",2016S0504328,Labour force,Persons,249,thousands,3,v1235071805,8.2,16.3,,,,1
2842,2018,"Bathurst, New Brunswick",2016S0504328,Employment,Persons,249,thousands,3,v1235071806,8.3,14.4,,,,1
2843,2018,"Bathurst, New Brunswick",2016S0504328,Unemployment,Persons,249,thousands,3,v1235071807,8.4,1.9,,,,1
2844,2018,"Bathurst, New Brunswick",2016S0504328,Not in labour force,Persons,249,thousands,3,v1235071808,8.5,11.1,,,,1
2845,2018,"Bathurst, New Brunswick",2016S0504328,Unemployment rate,Percentage,242,units,0,v1235071809,8.6,11.7,,,,1
2846,2018,"Bathurst, New Brunswick",2016S0504328,Participation rate,Percentage,242,units,0,v1235071810,8.7,59.5,,,,1
2847,2018,"Bathurst, New Brunswick",2016S0504328,Employment rate,Percentage,242,units,0,v1235071811,8.8,52.6,,,,1
2848,2018,"Miramichi, New Brunswick",2016S0504329,Population,Persons,249,thousands,3,v1235071812,9.1,22.1,,,,1
2849,2018,"Miramichi, New Brunswick",2016S0504329,Labour force,Persons,249,thousands,3,v1235071813,9.2,13.0,,,,1
2850,2018,"Miramichi, New Brunswick",2016S0504329,Employment,Persons,249,thousands,3,v1235071814,9.3,11.8,,,,1
2851,2018,"Miramichi, New Brunswick",2016S0504329,Unemployment,Persons,249,thousands,3,v1235071815,9.4,1.2,,,,1
2852,2018,"Miramichi, New Brunswick",2016S0504329,Not in labour force,Persons,249,thousands,3,v1235071816,9.5,9.0,,,,1
2853,2018,"Miramichi, New Brunswick",2016S0504329,Unemployment rate,Percentage,242,units,0,v1235071817,9.6,9.2,,,,1
2854,2018,"Miramichi, New Brunswick",2016S0504329,Participation rate,Percentage,242,units,0,v1235071818,9.7,58.8,,,,1
2855,2018,"Miramichi, New Brunswick",2016S0504329,Employment rate,Percentage,242,units,0,v1235071819,9.8,53.4,,,,1
2856,2018,"Edmundston, New Brunswick",2016S0504335,Population,Persons,249,thousands,3,v1235071820,10.1,16.1,,,,1
2857,2018,"Edmundston, New Brunswick",2016S0504335,Labour force,Persons,249,thousands,3,v1235071821,10.2,9.6,,,,1
2858,2018,"Edmundston, New Brunswick",2016S0504335,Employment,Persons,249,thousands,3,v1235071822,10.3,9.2,,,,1
2859,2018,"Edmundston, New Brunswick",2016S0504335,Unemployment,Persons,249,thousands,3,v1235071823,10.4,,x,,,1
2860,2018,"Edmundston, New Brunswick",2016S0504335,Not in labour force,Persons,249,thousands,3,v1235071824,10.5,6.5,,,,1
2861,2018,"Edmundston, New Brunswick",2016S0504335,Unemployment rate,Percentage,242,units,0,v1235071825,10.6,,x,,,1
2862,2018,"Edmundston, New Brunswick",2016S0504335,Participation rate,Percentage,242,units,0,v1235071826,10.7,59.6,,,,1
2863,2018,"Edmundston, New Brunswick",2016S0504335,Employment rate,Percentage,242,units,0,v1235071827,10.8,57.1,,,,1
2864,2018,"Granby, Quebec",2016S0504450,Population,Persons,249,thousands,3,v1235071828,11.1,71.0,,,,1
2865,2018,"Granby, Quebec",2016S0504450,Labour force,Persons,249,thousands,3,v1235071829,11.2,45.4,,,,1
2866,2018,"Granby, Quebec",2016S0504450,Employment,Persons,249,thousands,3,v1235071830,11.3,44.0,,,,1
2867,2018,"Granby, Quebec",2016S0504450,Unemployment,Persons,249,thousands,3,v1235071831,11.4,,x,,,1
2868,2018,"Granby, Quebec",2016S0504450,Not in labour force,Persons,249,thousands,3,v1235071832,11.5,25.6,,,,1
2869,2018,"Granby, Quebec",2016S0504450,Unemployment rate,Percentage,242,units,0,v1235071833,11.6,,x,,,1
2870,2018,"Granby, Quebec",2016S0504450,Participation rate,Percentage,242,units,0,v1235071834,11.7,63.9,,,,1
2871,2018,"Granby, Quebec",2016S0504450,Employment rate,Percentage,242,units,0,v1235071835,11.8,62.0,,,,1
2872,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Population,Persons,249,thousands,3,v1235071836,13.1,63.8,,,,1
2873,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Labour force,Persons,249,thousands,3,v1235071837,13.2,42.9,,,,1
2874,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Employment,Persons,249,thousands,3,v1235071838,13.3,41.3,,,,1
2875,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Unemployment,Persons,249,thousands,3,v1235071839,13.4,1.6,,,,1
2876,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Not in labour force,Persons,249,thousands,3,v1235071840,13.5,20.9,,,,1
2877,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Unemployment rate,Percentage,242,units,0,v1235071841,13.6,3.7,,,,1
2878,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Participation rate,Percentage,242,units,0,v1235071842,13.7,67.2,,,,1
2879,2018,"Rouyn-Noranda/Val-d'Or, Quebec",,Employment rate,Percentage,242,units,0,v1235071843,13.8,64.7,,,,1
2880,2018,"Cornwall, Ontario",2016S0504501,Population,Persons,249,thousands,3,v1235071844,14.1,54.1,,,,1
2881,2018,"Cornwall, Ontario",2016S0504501,Labour force,Persons,249,thousands,3,v1235071845,14.2,29.2,,,,1
2882,2018,"Cornwall, Ontario",2016S0504501,Employment,Persons,249,thousands,3,v1235071846,14.3,27.8,,,,1
2883,2018,"Cornwall, Ontario",2016S0504501,Unemployment,Persons,249,thousands,3,v1235071847,14.4,,x,,,1
2884,2018,"Cornwall, Ontario",2016S0504501,Not in labour force,Persons,249,thousands,3,v1235071848,14.5,24.9,,,,1
2885,2018,"Cornwall, Ontario",2016S0504501,Unemployment rate,Percentage,242,units,0,v1235071849,14.6,,x,,,1
2886,2018,"Cornwall, Ontario",2016S0504501,Participation rate,Percentage,242,units,0,v1235071850,14.7,54.0,,,,1
2887,2018,"Cornwall, Ontario",2016S0504501,Employment rate,Percentage,242,units,0,v1235071851,14.8,51.4,,,,1
2888,2018,"Norfolk, Ontario",2016S0504547,Population,Persons,249,thousands,3,v1235071852,15.1,51.5,,,,1
2889,2018,"Norfolk, Ontario",2016S0504547,Labour force,Persons,249,thousands,3,v1235071853,15.2,31.9,,,,1
2890,2018,"Norfolk, Ontario",2016S0504547,Employment,Persons,249,thousands,3,v1235071854,15.3,30.0,,,,1
2891,2018,"Norfolk, Ontario",2016S0504547,Unemployment,Persons,249,thousands,3,v1235071855,15.4,1.9,,,,1
2892,2018,"Norfolk, Ontario",2016S0504547,Not in labour force,Persons,249,thousands,3,v1235071856,15.5,19.6,,,,1
2893,2018,"Norfolk, Ontario",2016S0504547,Unemployment rate,Percentage,242,units,0,v1235071857,15.6,6.0,,,,1
2894,2018,"Norfolk, Ontario",2016S0504547,Participation rate,Percentage,242,units,0,v1235071858,15.7,61.9,,,,1
2895,2018,"Norfolk, Ontario",2016S0504547,Employment rate,Percentage,242,units,0,v1235071859,15.8,58.3,,,,1
2896,2018,"Chatham-Kent, Ontario",2016S0504556,Population,Persons,249,thousands,3,v1235071860,16.1,88.0,,,,1
2897,2018,"Chatham-Kent, Ontario",2016S0504556,Labour force,Persons,249,thousands,3,v1235071861,16.2,52.2,,,,1
2898,2018,"Chatham-Kent, Ontario",2016S0504556,Employment,Persons,249,thousands,3,v1235071862,16.3,49.8,,,,1
2899,2018,"Chatham-Kent, Ontario",2016S0504556,Unemployment,Persons,249,thousands,3,v1235071863,16.4,2.4,,,,1
2900,2018,"Chatham-Kent, Ontario",2016S0504556,Not in labour force,Persons,249,thousands,3,v1235071864,16.5,35.8,,,,1
2901,2018,"Chatham-Kent, Ontario",2016S0504556,Unemployment rate,Percentage,242,units,0,v1235071865,16.6,4.6,,,,1
2902,2018,"Chatham-Kent, Ontario",2016S0504556,Participation rate,Percentage,242,units,0,v1235071866,16.7,59.3,,,,1
2903,2018,"Chatham-Kent, Ontario",2016S0504556,Employment rate,Percentage,242,units,0,v1235071867,16.8,56.6,,,,1
2904,2018,"Leamington, Ontario",2016S0504557,Population,Persons,249,thousands,3,v1235071868,17.1,42.0,,,,1
2905,2018,"Leamington, Ontario",2016S0504557,Labour force,Persons,249,thousands,3,v1235071869,17.2,27.9,,,,1
2906,2018,"Leamington, Ontario",2016S0504557,Employment,Persons,249,thousands,3,v1235071870,17.3,26.5,,,,1
2907,2018,"Leamington, Ontario",2016S0504557,Unemployment,Persons,249,thousands,3,v1235071871,17.4,,x,,,1
2908,2018,"Leamington, Ontario",2016S0504557,Not in labour force,Persons,249,thousands,3,v1235071872,17.5,14.1,,,,1
2909,2018,"Leamington, Ontario",2016S0504557,Unemployment rate,Percentage,242,units,0,v1235071873,17.6,,x,,,1
2910,2018,"Leamington, Ontario",2016S0504557,Participation rate,Percentage,242,units,0,v1235071874,17.7,66.4,,,,1
2911,2018,"Leamington, Ontario",2016S0504557,Employment rate,Percentage,242,units,0,v1235071875,17.8,63.1,,,,1
2912,2018,"Sarnia, Ontario",2016S0504562,Population,Persons,249,thousands,3,v1235071876,18.1,83.8,,,,1
2913,2018,"Sarnia, Ontario",2016S0504562,Labour force,Persons,249,thousands,3,v1235071877,18.2,46.0,,,,1
2914,2018,"Sarnia, Ontario",2016S0504562,Employment,Persons,249,thousands,3,v1235071878,18.3,43.4,,,,1
2915,2018,"Sarnia, Ontario",2016S0504562,Unemployment,Persons,249,thousands,3,v1235071879,18.4,2.5,,,,1
2916,2018,"Sarnia, Ontario",2016S0504562,Not in labour force,Persons,249,thousands,3,v1235071880,18.5,37.8,,,,1
2917,2018,"Sarnia, Ontario",2016S0504562,Unemployment rate,Percentage,242,units,0,v1235071881,18.6,5.4,,,,1
2918,2018,"Sarnia, Ontario",2016S0504562,Participation rate,Percentage,242,units,0,v1235071882,18.7,54.9,,,,1
2919,2018,"Sarnia, Ontario",2016S0504562,Employment rate,Percentage,242,units,0,v1235071883,18.8,51.8,,,,1
2920,2018,"North Bay, Ontario",2016S0504575,Population,Persons,249,thousands,3,v1235071884,19.1,61.3,,,,1
2921,2018,"North Bay, Ontario",2016S0504575,Labour force,Persons,249,thousands,3,v1235071885,19.2,36.0,,,,1
2922,2018,"North Bay, Ontario",2016S0504575,Employment,Persons,249,thousands,3,v1235071886,19.3,33.9,,,,1
2923,2018,"North Bay, Ontario",2016S0504575,Unemployment,Persons,249,thousands,3,v1235071887,19.4,2.2,,,,1
2924,2018,"North Bay, Ontario",2016S0504575,Not in labour force,Persons,249,thousands,3,v1235071888,19.5,25.3,,,,1
2925,2018,"North Bay, Ontario",2016S0504575,Unemployment rate,Percentage,242,units,0,v1235071889,19.6,6.1,,,,1
2926,2018,"North Bay, Ontario",2016S0504575,Participation rate,Percentage,242,units,0,v1235071890,19.7,58.7,,,,1
2927,2018,"North Bay, Ontario",2016S0504575,Employment rate,Percentage,242,units,0,v1235071891,19.8,55.3,,,,1
2928,2018,"Timmins, Ontario",2016S0504586,Population,Persons,249,thousands,3,v1235071892,20.1,39.0,,,,1
2929,2018,"Timmins, Ontario",2016S0504586,Labour force,Persons,249,thousands,3,v1235071893,20.2,24.9,,,,1
2930,2018,"Timmins, Ontario",2016S0504586,Employment,Persons,249,thousands,3,v1235071894,20.3,23.5,,,,1
2931,2018,"Timmins, Ontario",2016S0504586,Unemployment,Persons,249,thousands,3,v1235071895,20.4,,x,,,1
2932,2018,"Timmins, Ontario",2016S0504586,Not in labour force,Persons,249,thousands,3,v1235071896,20.5,14.1,,,,1
2933,2018,"Timmins, Ontario",2016S0504586,Unemployment rate,Percentage,242,units,0,v1235071897,20.6,,x,,,1
2934,2018,"Timmins, Ontario",2016S0504586,Participation rate,Percentage,242,units,0,v1235071898,20.7,63.8,,,,1
2935,2018,"Timmins, Ontario",2016S0504586,Employment rate,Percentage,242,units,0,v1235071899,20.8,60.3,,,,1
2936,2018,"Sault Ste. Marie, Ontario",2016S0504590,Population,Persons,249,thousands,3,v1235071900,21.1,67.6,,,,1
2937,2018,"Sault Ste. Marie, Ontario",2016S0504590,Labour force,Persons,249,thousands,3,v1235071901,21.2,40.5,,,,1
2938,2018,"Sault Ste. Marie, Ontario",2016S0504590,Employment,Persons,249,thousands,3,v1235071902,21.3,38.6,,,,1
2939,2018,"Sault Ste. Marie, Ontario",2016S0504590,Unemployment,Persons,249,thousands,3,v1235071903,21.4,1.9,,,,1
2940,2018,"Sault Ste. Marie, Ontario",2016S0504590,Not in labour force,Persons,249,thousands,3,v1235071904,21.5,27.1,,,,1
2941,2018,"Sault Ste. Marie, Ontario",2016S0504590,Unemployment rate,Percentage,242,units,0,v1235071905,21.6,4.7,,,,1
2942,2018,"Sault Ste. Marie, Ontario",2016S0504590,Participation rate,Percentage,242,units,0,v1235071906,21.7,59.9,,,,1
2943,2018,"Sault Ste. Marie, Ontario",2016S0504590,Employment rate,Percentage,242,units,0,v1235071907,21.8,57.1,,,,1
2944,2018,"Brandon, Manitoba",2016S0504610,Population,Persons,249,thousands,3,v1235071908,22.1,48.8,,,,1
2945,2018,"Brandon, Manitoba",2016S0504610,Labour force,Persons,249,thousands,3,v1235071909,22.2,34.7,,,,1
2946,2018,"Brandon, Manitoba",2016S0504610,Employment,Persons,249,thousands,3,v1235071910,22.3,33.1,,,,1
2947,2018,"Brandon, Manitoba",2016S0504610,Unemployment,Persons,249,thousands,3,v1235071911,22.4,1.6,,,,1
2948,2018,"Brandon, Manitoba",2016S0504610,Not in labour force,Persons,249,thousands,3,v1235071912,22.5,14.1,,,,1
2949,2018,"Brandon, Manitoba",2016S0504610,Unemployment rate,Percentage,242,units,0,v1235071913,22.6,4.6,,,,1
2950,2018,"Brandon, Manitoba",2016S0504610,Participation rate,Percentage,242,units,0,v1235071914,22.7,71.1,,,,1
2951,2018,"Brandon, Manitoba",2016S0504610,Employment rate,Percentage,242,units,0,v1235071915,22.8,67.8,,,,1
2952,2018,"Moose Jaw, Saskatchewan",2016S0504715,Population,Persons,249,thousands,3,v1235071916,23.1,28.6,,,,1
2953,2018,"Moose Jaw, Saskatchewan",2016S0504715,Labour force,Persons,249,thousands,3,v1235071917,23.2,19.3,,,,1
2954,2018,"Moose Jaw, Saskatchewan",2016S0504715,Employment,Persons,249,thousands,3,v1235071918,23.3,18.1,,,,1
2955,2018,"Moose Jaw, Saskatchewan",2016S0504715,Unemployment,Persons,249,thousands,3,v1235071919,23.4,1.2,,,,1
2956,2018,"Moose Jaw, Saskatchewan",2016S0504715,Not in labour force,Persons,249,thousands,3,v1235071920,23.5,9.3,,,,1
2957,2018,"Moose Jaw, Saskatchewan",2016S0504715,Unemployment rate,Percentage,242,units,0,v1235071921,23.6,6.2,,,,1
2958,2018,"Moose Jaw, Saskatchewan",2016S0504715,Participation rate,Percentage,242,units,0,v1235071922,23.7,67.5,,,,1
2959,2018,"Moose Jaw, Saskatchewan",2016S0504715,Employment rate,Percentage,242,units,0,v1235071923,23.8,63.3,,,,1
2960,2018,"Prince Albert, Saskatchewan",2016S0504745,Population,Persons,249,thousands,3,v1235071924,24.1,35.0,,,,1
2961,2018,"Prince Albert, Saskatchewan",2016S0504745,Labour force,Persons,249,thousands,3,v1235071925,24.2,23.4,,,,1
2962,2018,"Prince Albert, Saskatchewan",2016S0504745,Employment,Persons,249,thousands,3,v1235071926,24.3,21.1,,,,1
2963,2018,"Prince Albert, Saskatchewan",2016S0504745,Unemployment,Persons,249,thousands,3,v1235071927,24.4,2.2,,,,1
2964,2018,"Prince Albert, Saskatchewan",2016S0504745,Not in labour force,Persons,249,thousands,3,v1235071928,24.5,11.6,,,,1
2965,2018,"Prince Albert, Saskatchewan",2016S0504745,Unemployment rate,Percentage,242,units,0,v1235071929,24.6,9.4,,,,1
2966,2018,"Prince Albert, Saskatchewan",2016S0504745,Participation rate,Percentage,242,units,0,v1235071930,24.7,66.9,,,,1
2967,2018,"Prince Albert, Saskatchewan",2016S0504745,Employment rate,Percentage,242,units,0,v1235071931,24.8,60.3,,,,1
2968,2018,"Medicine Hat, Alberta",2016S0504805,Population,Persons,249,thousands,3,v1235071932,25.1,63.8,,,,1
2969,2018,"Medicine Hat, Alberta",2016S0504805,Labour force,Persons,249,thousands,3,v1235071933,25.2,38.7,,,,1
2970,2018,"Medicine Hat, Alberta",2016S0504805,Employment,Persons,249,thousands,3,v1235071934,25.3,36.3,,,,1
2971,2018,"Medicine Hat, Alberta",2016S0504805,Unemployment,Persons,249,thousands,3,v1235071935,25.4,2.4,,,,1
2972,2018,"Medicine Hat, Alberta",2016S0504805,Not in labour force,Persons,249,thousands,3,v1235071936,25.5,25.1,,,,1
2973,2018,"Medicine Hat, Alberta",2016S0504805,Unemployment rate,Percentage,242,units,0,v1235071937,25.6,6.2,,,,1
2974,2018,"Medicine Hat, Alberta",2016S0504805,Participation rate,Percentage,242,units,0,v1235071938,25.7,60.7,,,,1
