,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
7510,ELEC,Grand Harbour Shared,2289 Lake Shore Blvd W,,Toronto,ON,M8V 3Y2,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1.0,,,SWTCH,https://swtchenergy.com/,GPS,43.6188331511696,-79.4862324904436,2021-12-13,201335,2022-06-16 15:43:16 UTC,P,,,2021-11-09,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,True
7511,ELEC,Bay Street Condos,1001 Bay St,,Toronto,ON,M5S 3A6,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1.0,,,SWTCH,https://swtchenergy.com/,GPS,43.6652486870041,-79.3868933362266,2021-12-13,201336,2022-06-16 15:43:16 UTC,P,,,2021-11-09,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,True
7512,ELEC,Bayview Mews,2911 Bayview Ave,,Toronto,ON,M2K 1L1,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2.0,,,SWTCH,https://swtchenergy.com/,GPS,43.7707291669024,-79.3855104420967,2021-12-13,201337,2022-06-16 15:43:16 UTC,P,,,2021-11-09,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,True
7513,ELEC,Camargue II,10 Dean Park Rd,,Scarborough,ON,M1B 3H1,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1.0,,,SWTCH,https://swtchenergy.com/,GPS,43.802397676547,-79.1687811194174,2021-12-13,201339,2022-06-16 15:43:16 UTC,P,,,2021-11-09,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,True
7514,ELEC,Swtch Energy - Trestle Brewing Co,9 Great North Rd,,Parry Sound,ON,P2A 2N7,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1.0,,SWTCH,https://swtchenergy.com/,GPS,45.3422637011074,-80.0308055201146,2022-01-11,201340,2022-06-16 15:43:16 UTC,P,,,2021-11-09,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,Gratuit,,,,,,,,,False
7515,ELEC,Daily Bread Groceries and More,6722 ON-11,,Temagami,ON,P0H 2H0,,705-569-3600,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,3.0,,Non-Networked,,GPS,47.0641618547192,-79.79102824543,2021-12-13,201341,2022-04-26 16:04:15 UTC,P,,,2021-11-09,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
7516,ELEC,Town of Osoyoos Parking Lot - Tesla Supercharger,8513 74 Ave,,Osoyoos,BC,V0H 1V3,,877-798-3764,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8.0,,Tesla,https://www.tesla.com/supercharger,GPS,49.0316200759766,-119.466997481912,2021-12-13,201344,2022-04-26 16:04:15 UTC,P,,,2021-11-18,,,,,TESLA,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,False
7517,ELEC,River Point Landing - Tesla Supercharger,3030 Recplace Dr,,Prince George,BC,V2N 0B1,,877-798-3772,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,6.0,,Tesla,https://www.tesla.com/supercharger,GPS,53.8906808807988,-122.767712296556,2021-12-13,201345,2022-04-26 16:04:15 UTC,P,,,2021-11-18,,,,,TESLA,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,False
7518,ELEC,Scotiabank - Timmins,1 Pine St S,,Timmins,ON,P4N 2J9,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1.0,,EV Connect,http://evconnect.com/,GPS,48.4757807642157,-81.3289014409549,2021-12-13,201347,2022-04-26 16:04:15 UTC,P,,,2021-11-18,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BANK,,,,,,,,,,,,,,,,,False
7519,ELEC,CITY RICHMOND STEVESTON TNS 1,4131 Chatham St,,Richmond,BC,V7E 2Z6,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.126625,-123.179423,2022-07-15,201378,2022-07-15 01:40:56 UTC,,,,2021-11-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7520,ELEC,Sainte-Anne-de-Sorel - Centre de Services Municipaux,"1685, chemin du Chenal-du-Moine",,Sainte-Anne-de-Sorel,QC,J3P 5N3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,46.060833,-73.0225,2022-07-15,201425,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7521,ELEC,Museum of Dufferin,936029 Airport Rd,,Mulmur,ON,L9V 0L3,,888-356-8911,E,,Public,24 hours daily,,,,,,,1.0,,FLO,https://flo.ca/,GPS,44.11706,-80.02563,2022-07-15,201426,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7522,ELEC,Mono Town Office,347209 Mono Centre Rd,,Mono,ON,L9W 6S3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.00917,-80.076304,2022-07-15,201427,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7523,ELEC,Grand Valley District Community Centre,90 Main Street North,,Grand Valley,ON,L0N 1G0,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.901608,-80.316203,2022-07-15,201428,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7524,ELEC,Alder Street Community Centre,275 Alder St,,Orangeville,ON,L9W 5H6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.905229,-80.127167,2022-07-15,201429,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7525,ELEC,Dufferin - Mulmur Township Office,58070 2 Line East,,Mulmur,ON,L9V 0G8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.215369,-80.118343,2022-07-15,201430,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7526,ELEC,East Garafraxa Township Office,065371 County Road 3,,East Garafraxa,ON,L9W 7J8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.904939,-80.149952,2022-07-15,201431,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7527,ELEC,Melancthon Township Office,157101 ON-10,,Melancthon,ON,L9V 2E6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.1133,-80.273176,2022-07-15,201432,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7528,ELEC,Shelburne Town Office,203 Main Street East,,Shelburne,ON,L9V 3K7,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.078107,-80.203221,2022-07-15,201433,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7529,ELEC,Lacolle - 10 rue Sainte-Marie,1 rue de l'Église Sud,,Lacolle,QC,J0J 1J0,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,45.0819880198284,-73.3711450728806,2022-07-15,201434,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7530,ELEC,Winnipeg Unicity Shop. Centre,3615 Portage Ave,,Winnipeg,MB,R3K 2G6,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,49.88337,-97.31052,2022-07-15,201435,2022-07-15 01:59:41 UTC,,,,2021-11-19,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7531,ELEC,Fort Erie,644 Garrison Rd.,,Fort Erie,ON,L2A 1N4,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,42.905726,-78.938285,2022-07-15,201460,2022-07-15 01:59:41 UTC,,,,2021-11-20,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7532,ELEC,Winnipeg Kenaston,1711 Kenaston Blvd,,Winnipeg,MB,R3Y 1V5,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,2.0,,FLO,https://flo.ca/,GPS,49.82195,-97.19611,2022-07-15,201461,2022-07-15 01:59:41 UTC,,,,2021-11-20,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7533,ELEC,Collingwood,89 Balsam St,,Collingwood,ON,L9Y 3Y6,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,3.0,,FLO,https://flo.ca/,GPS,44.50322,-80.23571,2022-07-15,201462,2022-07-15 01:59:41 UTC,,,,2021-11-20,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7534,ELEC,CITY RICHMOND BLUNDELL PARK 1,6340 Blundell Rd,,Richmond,BC,V7C 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.154766,-123.152772,2022-07-15,201466,2022-07-15 01:41:46 UTC,,,,2021-11-21,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7535,ELEC,GTAA TRCA ABL-L3-3,3061 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.669717,-79.596063,2022-07-15,201483,2022-07-15 00:56:13 UTC,,,,2021-11-23,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7536,ELEC,GTAA TRCA ABL-L3-2,3061 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.669737,-79.596044,2022-07-15,201484,2022-07-15 00:56:14 UTC,,,,2021-11-23,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7537,ELEC,GTAA TRCA ABL-L3-4,3061 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.66969,-79.596079,2022-07-15,201485,2022-07-15 00:56:15 UTC,,,,2021-11-23,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7538,ELEC,GTAA TRCA ABL-L3-5,3061 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.669669,-79.59609,2022-07-15,201486,2022-07-15 00:56:32 UTC,,,,2021-11-23,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7539,ELEC,"GTAA TRCA ABL-L2-1,2",3111 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.670715,-79.596992,2022-07-15,201488,2022-07-15 00:56:59 UTC,,,,2021-11-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7540,ELEC,HAMEL BMW STATION 1,620 Boulevard de la Seigneurie O,,Blainville,QC,J7C 5T7,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.660213,-73.885419,2022-07-15,201489,2022-07-15 01:02:00 UTC,,,,2021-11-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7541,ELEC,"GTAA TRCA ABL-L2-3,4",3111 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.6707,-79.597022,2022-07-15,201491,2022-07-15 01:21:05 UTC,,,,2021-11-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7542,ELEC,SÉPAQ - Réserve faunique des Laurentides - Camp Mercier,"km 93, route 175",,Stoneham-et-Tewksbury,QC,G3C 2N9,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,47.23182853907182,-71.22266098174384,2022-07-15,201541,2022-07-15 01:59:41 UTC,,,,2021-11-23,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7543,ELEC,Mel Lloyd Centre,167 Centre Street,,Shelburne,ON,L9V 3R8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.076059,-80.199493,2022-07-15,201543,2022-07-15 01:59:41 UTC,,,,2021-11-23,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7544,ELEC,Regina East,2325 Prince of Wales Dr,,Regina,SK,S4V 3A4,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,2.0,,FLO,https://flo.ca/,200-9,50.441959,-104.531451,2022-07-15,201544,2022-07-15 01:59:41 UTC,,,,2021-11-23,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7545,ELEC,"GTAA TRCA ABL-L2-5,6",3111 Convair Dr,,Mississauga,ON,L4W 2P7,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.670686,-79.597051,2022-07-15,201552,2022-07-15 01:21:05 UTC,,,,2021-11-24,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7546,ELEC,CITY RICHMOND MINORU ARENAS 2,7551 Minoru Gate,,Richmond,BC,V6Y 1R8,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.163942,-123.142739,2022-07-15,201566,2022-07-15 01:41:52 UTC,,,,2021-11-24,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7547,ELEC,CITY RICHMOND MINORU ARENAS 1,7551 Minoru Gate,,Richmond,BC,V6Y 1R8,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.163942,-123.142647,2022-07-15,201567,2022-07-15 01:41:53 UTC,,,,2021-11-24,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7548,ELEC,CITY RICHMOND BRITANNIA SH 1,5180 Westwater Dr,,Richmond,BC,V7E 6P3,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.121352,-123.168742,2022-07-15,201569,2022-07-15 01:41:55 UTC,,,,2021-11-24,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7549,ELEC,2300 Rene Levesque,"1042, Rue Lambert Closse",,Montréal,QC,H3H 1Z2,,855-999-8378,E,,Public,24 hours daily,,,,,,2.0,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.48834810020063,-73.58137015241358,2022-07-15,201574,2022-07-15 02:16:55 UTC,,,,2021-11-24,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7550,ELEC,CLAD inc,467 Main street,,Bathurst,NB,E2A 1B1,,844-661-6272,E,,Public,24 hours daily,,,,,,1.0,,,eCharge Network,https://echargenetwork.com/,GPS,47.618226,-65.6452,2022-07-15,201576,2022-07-15 02:28:41 UTC,T,,,2021-11-24,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,L2: $1.50 per hour; DC Fast: $15 per hour,"L2: 1,50 $ de l'heure; DC Fast: 15,00 $ de l'heure",,,,,,,,,
7551,ELEC,1275 ave du collège,1275 ave du collège,,Laval,QC,H7C 1W8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,45.615459,-73.648179,2022-07-15,201632,2022-07-15 01:59:41 UTC,,,,2021-11-25,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7552,ELEC,Collège Laval,45.61554258425206,,Laval,QC,H7C 1W8,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,45.615459,-73.648179,2022-07-15,201633,2022-07-15 01:59:41 UTC,,,,2021-11-25,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7553,ELEC,Steinbach,131 Pth 12 North,,Steinbach,MB,R5G 1T6,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,49.54288,-96.68586,2022-07-15,201634,2022-07-15 01:59:41 UTC,,,,2021-11-25,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7554,ELEC,1070 Decarie,"1070, Boulevard Décarie",,Montréal,QC,H4A 3H9,,855-999-8378,E,,Public,24 hours daily,,,,,,4.0,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.4719516,-73.60406569999999,2022-07-15,201637,2022-07-15 02:16:55 UTC,,,,2021-11-25,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7555,ELEC,BRCC - Baie-St-Paul-Couche-Tard,1066 Boulevard Mgr de Laval,,Baie-Saint-Paul,QC,G3Z 2W9,,855-999-8378,E,,Public,24 hours daily,,,,,,,2.0,,Circuit électrique,https://lecircuitelectrique.com/,GPS,47.449772,-70.521015,2022-07-15,201638,2022-07-15 02:16:55 UTC,,,,2021-11-25,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7556,ELEC,AUTO WEST BMW MINI RMD DC (R),4331 Vanguard Rd,,Richmond,BC,V6X 2P6,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.18163,-123.101547,2022-07-15,201643,2022-07-15 01:34:28 UTC,,,,2021-11-26,,,,,J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
7557,ELEC,Mercedes-Benz - Granby,1225 Rue Principale,,Granby,QC,J2J 0M3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,45.420899,-72.777315,2022-07-15,201648,2022-07-15 01:59:41 UTC,,,,2021-11-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7558,ELEC,SQI - Poste SQ Ormstown,225 Rue Saint-Paul,,Ormstown,QC,J0S 1K0,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,45.12771154426586,-73.99645188760518,2022-07-15,201649,2022-07-15 01:59:41 UTC,,,,2021-11-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7559,ELEC,Courthouse - Orangeville,44 Elizabeth Street,,Orangeville,ON,L9W 1E5,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,1.0,,FLO,https://flo.ca/,GPS,43.919636,-80.103688,2022-07-15,201650,2022-07-15 01:59:41 UTC,,,,2021-11-26,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7560,ELEC,Pioneer Square,2600 Gladys Ave,,Abbotsford,BC,V2S 0E9,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,49.04916,-122.287123,2022-07-15,201651,2022-07-15 01:59:41 UTC,,,,2021-11-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7561,ELEC,Alectra Energy Services - Seymour Hannah Centre (240 St Paul St W),240 St Paul St W,,St. Catharines,ON,L2S 2E7,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.14652,-79.263705,2022-07-15,201652,2022-07-15 01:59:41 UTC,,,,2021-11-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7562,ELEC,Alectra Energy Services - Kiwanis Aquatics Centre (425 Carlton St.),425 Carlton St,,St. Catharines,ON,L2M 4W8,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.180931,-79.224878,2022-07-15,201658,2022-07-15 01:59:41 UTC,,,,2021-11-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7563,ELEC,Alectra Energy Services - Meridian Centre (1 David S. Howes Way),1 David S. Howes Way,,St. Catharines,ON,L2R 0B3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.156745,-79.243285,2022-07-15,201659,2022-07-15 01:59:41 UTC,,,,2021-11-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7564,ELEC,Renfrew,1050 O'Brien Rd,,Renfrew,ON,K7V 0B4,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,2.0,,FLO,https://flo.ca/,GPS,45.48065,-76.64901,2022-07-15,201660,2022-07-15 01:59:41 UTC,,,,2021-11-27,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7565,ELEC,2500 Jeanne d'Arc,2500 rue jeanne d'arc,,Montréal,QC,H1W 1K2,,855-999-8378,E,,Public,24 hours daily,,,,,,2.0,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.55182,-73.549089,2022-07-15,201662,2022-07-15 02:16:55 UTC,,,,2021-11-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7566,ELEC,7250 Boul. Ste-Anne-de-Bellevue,7250 Boul. Ste-Anne-de-Bellevue,,Montréal,QC,H4B 1T4,,855-999-8378,E,,Public,24 hours daily,,,,,,2.0,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.452826,-73.633344,2022-07-15,201663,2022-07-15 02:16:55 UTC,,,,2021-11-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7567,ELEC,Hydro-Québec - St-Jérôme - 333 Jean-Paul-Hogue,333 Jean-Paul-Hogue,,St-Jérôme,QC,J7Z 6Y3,,855-999-8378,E,,Public,24 hours daily,,,,,,1.0,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.761751,-73.997054,2022-07-15,201664,2022-07-15 02:16:55 UTC,,,,2021-11-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
7568,ELEC,Grand Pacific Hotel,463 Belleville St,,Victoria,BC,V8V 1X3,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1.0,,,SWTCH,https://swtchenergy.com/,GPS,48.4205777462496,-123.372675553717,2021-12-13,201685,2022-06-16 15:43:16 UTC,P,,,2021-11-23,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,True
7569,ELEC,Alaksen National Wildlife Refuge,5421 Robertson Rd,,Delta,BC,V4K 3N2,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6.0,,,SWTCH,https://swtchenergy.com/,GPS,49.101121804976,-123.171719780845,2022-07-08,201686,2022-07-08 16:02:07 UTC,P,,,2021-11-23,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARK,,,,,,,,,,,,,,,,,False
7570,ELEC,Semiahmoo Shopping Centre - Shoppers Drug Mart,15105 16 Ave,,Surrey,BC,V4A 6G3,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2.0,,,SWTCH,https://swtchenergy.com/,GPS,49.031454538085,-122.803294320685,2021-12-13,201687,2022-06-16 15:43:16 UTC,P,,,2021-11-23,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,False
